title,totalyearlycompensation,yearsofexperience,location,experience_category
Software Engineer,233000,2.0,"Seattle, WA",0-3
Software Engineer,50000,5.0,"Moscow, MC, Russia",4-6
Software Engineer,72000,0.0,"Phoenix, AZ",0-3
Software Engineer,172000,8.0,"Seattle, WA",7-9
Software Engineer,411000,5.0,"Menlo Park, CA",4-6
Software Engineer,176000,2.0,"San Jose, CA",0-3
Software Engineer,104000,25.0,"Toronto, ON, Canada",20+
Software Engineer,510000,10.0,"Menlo Park, CA",10-19
Software Engineer,115000,2.0,"New York, NY",0-3
Software Engineer,310000,8.0,"San Francisco, CA",7-9
Software Engineer,238000,7.0,"Austin, TX",7-9
Software Engineer,180000,10.0,"Mountain View, CA",10-19
Software Engineer,113000,0.0,"Atlanta, GA",0-3
Software Engineer,148000,20.0,"Toronto, ON, Canada",20+
Software Engineer,212000,5.0,"New York, NY",4-6
Software Engineer,191000,3.0,"Mountain View, CA",0-3
Software Engineer,400000,4.0,"Menlo Park, CA",4-6
Software Engineer,146000,0.0,"Boston, MA",0-3
Software Engineer,396000,8.0,"Seattle, WA",7-9
Software Engineer,240000,2.0,"Redmond, WA",0-3
Software Engineer,445000,5.0,"San Francisco, CA",4-6
Software Engineer,231000,4.0,"New York, NY",4-6
Software Engineer,175000,2.0,"San Francisco, CA",0-3
Software Engineer,122000,0.0,"Vancouver, BC, Canada",0-3
Software Engineer,161000,6.0,"Waltham, MA",4-6
Software Engineer,230000,4.0,"Seattle, WA",4-6
Software Engineer,180000,14.0,"San Jose, CA",10-19
Software Engineer,237000,9.0,"San Francisco, CA",7-9
Software Engineer,370000,5.0,"Seattle, WA",4-6
Software Engineer,150000,0.0,"San Jose, CA",0-3
Software Engineer,166000,3.0,"Seattle, WA",0-3
Software Engineer,337000,6.0,"Mountain View, CA",4-6
Software Engineer,177000,0.0,"San Francisco, CA",0-3
Software Engineer,87000,2.0,"Scottsdale, AZ",0-3
Software Engineer,35000,8.0,"Bangalore, KA, India",7-9
Software Engineer,157000,2.0,"Sunnyvale, CA",0-3
Software Engineer,185000,2.0,"Cupertino, CA",0-3
Software Engineer,225000,10.0,"Sunnyvale, CA",10-19
Software Engineer,111000,4.0,"Santa Clara, CA",4-6
Software Engineer,265000,5.0,"New York, NY",4-6
Software Engineer,143000,1.0,"San Diego, CA",0-3
Software Engineer,369000,7.0,"Seattle, WA",7-9
Software Engineer,240000,10.0,"Santa Monica, CA",10-19
Software Engineer,130000,6.0,"Chicago, IL",4-6
Software Engineer,92000,0.0,"Washington, DC",0-3
Software Engineer,330000,10.0,"Seattle, WA",10-19
Software Engineer,107000,2.0,"Washington, DC",0-3
Software Engineer,430000,5.0,"Mountain View, CA",4-6
Software Engineer,247000,2.0,"Menlo Park, CA",0-3
Software Engineer,163000,4.0,"Seattle, WA",4-6
Software Engineer,158000,3.0,"Seattle, WA",0-3
Software Engineer,188000,0.0,"New York, NY",0-3
Software Engineer,275000,8.0,"Boston, MA",7-9
Software Engineer,184000,2.0,"San Bruno, CA",0-3
Software Engineer,197000,4.0,"Bellevue, WA",4-6
Software Engineer,380000,10.0,"Menlo Park, CA",10-19
Software Engineer,430000,12.0,"Santa Clara, CA",10-19
Software Engineer,365000,10.0,"San Jose, CA",10-19
Software Engineer,316000,2.0,"Menlo Park, CA",0-3
Software Engineer,138000,10.0,"Tokyo, TY, Japan",10-19
Software Engineer,350000,3.0,"Palo Alto, CA",0-3
Software Engineer,355000,10.0,"Kirkland, WA",10-19
Software Engineer,143000,2.0,"Denver, CO",0-3
Software Engineer,60000,7.0,"Bangalore, KA, India",7-9
Software Engineer,240000,6.0,"Seattle, WA",4-6
Software Engineer,335000,8.0,"Austin, TX",7-9
Software Engineer,727000,10.0,"San Francisco, CA",10-19
Software Engineer,195000,4.0,"Yorktown Heights, NY",4-6
Software Engineer,99000,14.0,"Bellevue, WA",10-19
Software Engineer,240000,10.0,"Redmond, WA",10-19
Software Engineer,102000,10.0,"Bengaluru, KA, India",10-19
Software Engineer,279000,4.0,"Seattle, WA",4-6
Software Engineer,435000,8.0,"San Francisco, CA",7-9
Software Engineer,164000,2.0,"Austin, TX",0-3
Software Engineer,256000,6.0,"Austin, TX",4-6
Software Engineer,255000,3.0,"New York, NY",0-3
Software Engineer,125000,5.0,"Irvine, CA",4-6
Software Engineer,194000,5.0,"Mountain View, CA",4-6
Software Engineer,350000,6.0,"San Francisco, CA",4-6
Software Engineer,174000,4.0,"Redmond, WA",4-6
Software Engineer,133000,4.0,"Palo Alto, CA",4-6
Software Engineer,377000,5.0,"San Francisco, CA",4-6
Software Engineer,216000,4.0,"Sunnyvale, CA",4-6
Software Engineer,122000,4.0,"Natick, MA",4-6
Software Engineer,94000,0.0,"Chicago, IL",0-3
Software Engineer,175000,0.0,"Menlo Park, CA",0-3
Software Engineer,240000,6.0,"Seattle, WA",4-6
Software Engineer,200000,4.0,"Seattle, WA",4-6
Software Engineer,288000,6.0,"New York, NY",4-6
Software Engineer,150000,4.0,"Vancouver, BC, Canada",4-6
Software Engineer,141000,3.0,"Austin, TX",0-3
Software Engineer,330000,14.0,"Seattle, WA",10-19
Software Engineer,207000,4.0,"Seattle, WA",4-6
Software Engineer,240000,4.0,"Seattle, WA",4-6
Software Engineer,140000,13.0,"Bentonville, AR",10-19
Software Engineer,116000,0.0,"Chicago, IL",0-3
Software Engineer,136000,5.0,"Mc Lean, VA",4-6
Software Engineer,346000,12.0,"San Francisco, CA",10-19
Software Engineer,231000,12.0,"Lehi, UT",10-19
Software Engineer,33000,9.0,"Bangalore, KA, India",7-9
Software Engineer,375000,10.0,"San Francisco, CA",10-19
Software Engineer,188000,12.0,"Fulton, MD",10-19
Software Engineer,418000,2.0,"Mountain View, CA",0-3
Software Engineer,190000,12.0,"Fulton, MD",10-19
Software Engineer,228000,5.0,"Mountain View, CA",4-6
Software Engineer,320000,20.0,"San Mateo, CA",20+
Software Engineer,241000,0.0,"Seattle, WA",0-3
Software Engineer,143000,2.0,"Washington, DC",0-3
Software Engineer,267000,9.0,"Sunnyvale, CA",7-9
Software Engineer,179000,3.0,"Atlanta, GA",0-3
Software Engineer,89000,1.0,"Bloomington, IL",0-3
Software Engineer,175000,11.0,"New York, NY",10-19
Software Engineer,64000,0.0,"Berlin, BE, Germany",0-3
Software Engineer,364000,15.0,"Los Angeles, CA",10-19
Software Engineer,505000,16.0,"Mountain View, CA",10-19
Software Engineer,280000,4.0,"New York, NY",4-6
Software Engineer,893000,20.0,"Menlo Park, CA",20+
Software Engineer,156000,0.0,"Redmond, WA",0-3
Software Engineer,250000,10.0,"Bellevue, WA",10-19
Software Engineer,210000,8.0,"San Francisco, CA",7-9
Software Engineer,520000,9.0,"Seattle, WA",7-9
Software Engineer,140000,3.0,"San Diego, CA",0-3
Software Engineer,165000,4.0,"Seattle, WA",4-6
Software Engineer,195000,1.0,"New York, NY",0-3
Software Engineer,165000,0.0,"Seattle, WA",0-3
Software Engineer,116000,3.0,"Atlanta, GA",0-3
Software Engineer,133000,10.0,"Bangalore, KA, India",10-19
Software Engineer,535000,8.0,"San Francisco, CA",7-9
Software Engineer,189000,4.0,"Seattle, WA",4-6
Software Engineer,200000,12.0,"Bangalore, KA, India",10-19
Software Engineer,300000,17.0,"Kirkland, WA",10-19
Software Engineer,40000,1.0,"Hyderabad, TS, India",0-3
Software Engineer,220000,4.0,"Tel Aviv, TA, Israel",4-6
Software Engineer,170000,8.0,"New York, NY",7-9
Software Engineer,131000,4.0,"Plano, TX",4-6
Software Engineer,425000,8.0,"New York, NY",7-9
Software Engineer,243000,4.0,"Seattle, WA",4-6
Software Engineer,235000,5.0,"San Francisco, CA",4-6
Software Engineer,148000,1.0,"Austin, TX",0-3
Software Engineer,300000,3.0,"Mountain View, CA",0-3
Software Engineer,130000,1.0,"Tel Aviv, TA, Israel",0-3
Software Engineer,150000,0.0,"Irvine, CA",0-3
Software Engineer,230000,10.0,"San Jose, CA",10-19
Software Engineer,107000,0.0,"Natick, MA",0-3
Software Engineer,328000,5.0,"New York, NY",4-6
Software Engineer,235000,6.0,"New York, NY",4-6
Software Engineer,265000,12.0,"Sunnyvale, CA",10-19
Software Engineer,162000,13.0,"Austin, TX",10-19
Software Engineer,260000,20.0,"Dallas, TX",20+
Software Engineer,83000,4.0,"Singapore, SG, Singapore",4-6
Software Engineer,420000,13.0,"San Francisco, CA",10-19
Software Engineer,475000,15.0,"Los Gatos, CA",10-19
Software Engineer,209000,4.0,"New York, NY",4-6
Software Engineer,285000,4.0,"Zurich, ZH, Switzerland",4-6
Software Engineer,42000,5.0,"Bangalore, KA, India",4-6
Software Engineer,75000,2.0,"Washington, DC",0-3
Software Engineer,57000,0.0,"Beijing, BJ, China",0-3
Software Engineer,93000,7.0,"Dublin, DN, Ireland",7-9
Software Engineer,143000,4.0,"Jersey City, NJ",4-6
Software Engineer,174000,7.0,"Redmond, WA",7-9
Software Engineer,173000,4.0,"San Diego, CA",4-6
Software Engineer,375000,20.0,"Raleigh, NC",20+
Software Engineer,175000,6.0,"Redmond, WA",4-6
Software Engineer,363000,5.0,"Seattle, WA",4-6
Software Engineer,187000,3.0,"Redmond, WA",0-3
Software Engineer,230000,5.0,"San Francisco, CA",4-6
Software Engineer,325000,9.0,"Santa Clara, CA",7-9
Software Engineer,150000,7.0,"Seattle, WA",7-9
Software Engineer,340000,20.0,"Seattle, WA",20+
Software Engineer,265000,5.0,"Pittsburgh, PA",4-6
Software Engineer,209000,6.0,"New York, NY",4-6
Software Engineer,240000,1.0,"Palo Alto, CA",0-3
Software Engineer,168000,20.0,"Santa Clara, CA",20+
Software Engineer,181000,1.0,"Seattle, WA",0-3
Software Engineer,68000,5.0,"Warsaw, MZ, Poland",4-6
Software Engineer,350000,20.0,"San Francisco, CA",20+
Software Engineer,160000,2.0,"Herzliyya, TA, Israel",0-3
Software Engineer,152000,3.0,"Denver, CO",0-3
Software Engineer,98000,3.0,"Ames, IA",0-3
Software Engineer,141000,1.0,"San Francisco, CA",0-3
Software Engineer,395000,10.0,"San Francisco, CA",10-19
Software Engineer,310000,7.0,"Seattle, WA",7-9
Software Engineer,375000,8.0,"San Francisco, CA",7-9
Software Engineer,110000,2.0,"New York, NY",0-3
Software Engineer,410000,7.0,"San Jose, CA",7-9
Software Engineer,300000,6.0,"Mountain View, CA",4-6
Software Engineer,422000,13.0,"San Jose, CA",10-19
Software Engineer,225000,5.0,"Seattle, WA",4-6
Software Engineer,156000,7.0,"Verona, WI",7-9
Software Engineer,123000,3.0,"New York, NY",0-3
Software Engineer,246000,4.0,"Mountain View, CA",4-6
Software Engineer,235000,5.0,"San Francisco, CA",4-6
Software Engineer,198000,1.0,"San Francisco, CA",0-3
Software Engineer,260000,5.0,"Seattle, WA",4-6
Software Engineer,270000,8.0,"Cupertino, CA",7-9
Software Engineer,275000,2.0,"Mountain View, CA",0-3
Software Engineer,320000,15.0,"Santa Clara, CA",10-19
Software Engineer,33000,8.0,"Noida, UP, India",7-9
Software Engineer,240000,2.0,"Seattle, WA",0-3
Software Engineer,22000,1.0,"Bengaluru, KA, India",0-3
Software Engineer,410000,12.0,"San Francisco, CA",10-19
Software Engineer,146000,1.0,"San Jose, CA",0-3
Software Engineer,225000,12.0,"Amsterdam, NH, Netherlands",10-19
Software Engineer,121000,1.0,"Munich, BY, Germany",0-3
Software Engineer,110000,1.0,"Amsterdam, NH, Netherlands",0-3
Software Engineer,75000,9.0,"Bengaluru, KA, India",7-9
Software Engineer,420000,7.0,"Mountain View, CA",7-9
Software Engineer,149000,4.0,"Redmond, WA",4-6
Software Engineer,30000,0.0,"Bangalore, KA, India",0-3
Software Engineer,120000,0.0,"London, EN, United Kingdom",0-3
Software Engineer,136000,7.0,"Dublin, DN, Ireland",7-9
Software Engineer,145000,1.0,"Charlotte, NC",0-3
Software Engineer,240000,9.0,"Redmond, WA",7-9
Software Engineer,156000,4.0,"Dublin, DN, Ireland",4-6
Software Engineer,350000,8.0,"San Francisco, CA",7-9
Software Engineer,164000,3.0,"San Diego, CA",0-3
Software Engineer,115000,3.0,"New York, NY",0-3
Software Engineer,115000,10.0,"Jersey City, NJ",10-19
Software Engineer,255000,5.0,"Sunnyvale, CA",4-6
Software Engineer,200000,2.0,"Sunnyvale, CA",0-3
Software Engineer,222000,11.0,"Redmond, WA",10-19
Software Engineer,222000,11.0,"Redmond, WA",10-19
Software Engineer,196000,4.0,"Boulder, CO",4-6
Software Engineer,143000,9.0,"Denver, CO",7-9
Software Engineer,320000,4.0,"Cupertino, CA",4-6
Software Engineer,117000,5.0,"San Diego, CA",4-6
Software Engineer,141000,8.0,"Irvine, CA",7-9
Software Engineer,92000,5.0,"Toronto, ON, Canada",4-6
Software Engineer,70000,1.0,"Dallas, TX",0-3
Software Engineer,153000,20.0,"Boston, MA",20+
Software Engineer,500000,15.0,"Cupertino, CA",10-19
Software Engineer,116000,10.0,"Vancouver, BC, Canada",10-19
Software Engineer,288000,8.0,"Bellevue, WA",7-9
Software Engineer,140000,7.0,"Denver, CO",7-9
Software Engineer,230000,4.0,"Waterloo, ON, Canada",4-6
Software Engineer,140000,2.0,"Toronto, ON, Canada",0-3
Software Engineer,140000,2.0,"Seattle, WA",0-3
Software Engineer,527000,10.0,"San Francisco, CA",10-19
Software Engineer,100000,1.0,"Chicago, IL",0-3
Software Engineer,179000,18.0,"San Diego, CA",10-19
Software Engineer,193000,6.0,"Redmond, WA",4-6
Software Engineer,102000,2.0,"Irvine, CA",0-3
Software Engineer,178000,1.0,"Cupertino, CA",0-3
Software Engineer,160000,1.0,"Palo Alto, CA",0-3
Software Engineer,220000,25.0,"Charlotte, NC",20+
Software Engineer,138000,0.0,"Redmond, WA",0-3
Software Engineer,218000,11.0,"Gilroy, CA",10-19
Software Engineer,89000,10.0,"Vancouver, BC, Canada",10-19
Software Engineer,170000,1.0,"Seattle, WA",0-3
Software Engineer,81000,0.0,"Phoenix, AZ",0-3
Software Engineer,187000,4.0,"Seattle, WA",4-6
Software Engineer,325000,12.0,"San Francisco, CA",10-19
Software Engineer,130000,0.0,"San Francisco, CA",0-3
Software Engineer,370000,5.0,"Seattle, WA",4-6
Software Engineer,295000,4.0,"Seattle, WA",4-6
Software Engineer,98000,5.0,"Berlin, BE, Germany",4-6
Software Engineer,107000,7.0,"Berlin, BE, Germany",7-9
Software Engineer,156000,10.0,"Sydney, NS, Australia",10-19
Software Engineer,175000,12.0,"Toronto, ON, Canada",10-19
Software Engineer,95000,1.0,"New York, NY",0-3
Software Engineer,143000,22.0,"Fort Lauderdale, FL",20+
Software Engineer,86000,3.0,"Meriden, CT",0-3
Software Engineer,93000,1.0,"Manhattan, NY",0-3
Software Engineer,400000,8.0,"Seattle, WA",7-9
Software Engineer,77000,8.0,"Moscow, MC, Russia",7-9
Software Engineer,248000,7.0,"Los Angeles, CA",7-9
Software Engineer,250000,12.0,"San Jose, CA",10-19
Software Engineer,235000,4.0,"Los Angeles, CA",4-6
Software Engineer,69000,2.0,"Dallas, TX",0-3
Software Engineer,247000,10.0,"Seattle, WA",10-19
Software Engineer,101000,8.0,"Amsterdam, NH, Netherlands",7-9
Software Engineer,470000,14.0,"Mountain View, CA",10-19
Software Engineer,173000,6.0,"San Mateo, CA",4-6
Software Engineer,305000,6.0,"Seattle, WA",4-6
Software Engineer,214000,5.0,"Seattle, WA",4-6
Software Engineer,738000,8.0,"New York, NY",7-9
Software Engineer,247000,1.0,"Menlo Park, CA",0-3
Software Engineer,320000,15.0,"Seattle, WA",10-19
Software Engineer,305000,15.0,"New York, NY",10-19
Software Engineer,247000,3.0,"Milpitas, CA",0-3
Software Engineer,275000,8.0,"Pittsburgh, PA",7-9
Software Engineer,133000,10.0,"Raleigh, NC",10-19
Software Engineer,116000,14.0,"Bothell, WA",10-19
Software Engineer,156000,15.0,"Reston, VA",10-19
Software Engineer,178000,8.0,"London, EN, United Kingdom",7-9
Software Engineer,490000,6.0,"San Francisco, CA",4-6
Software Engineer,405000,6.0,"San Francisco, CA",4-6
Software Engineer,92000,6.0,"Temple, TX",4-6
Software Engineer,142000,6.0,"Munich, BY, Germany",4-6
Software Engineer,156000,17.0,"Vancouver, BC, Canada",10-19
Software Engineer,88000,0.0,"Redmond, WA",0-3
Software Engineer,240000,4.0,"Seattle, WA",4-6
Software Engineer,153000,12.0,"Folsom, CA",10-19
Software Engineer,130000,2.0,"Washington, DC",0-3
Software Engineer,205000,2.0,"Palo Alto, CA",0-3
Software Engineer,165000,2.0,"New York, NY",0-3
Software Engineer,160000,3.0,"Seattle, WA",0-3
Software Engineer,195000,0.0,"San Francisco, CA",0-3
Software Engineer,164000,4.0,"Vancouver, BC, Canada",4-6
Software Engineer,260000,7.0,"Seattle, WA",7-9
Software Engineer,132000,2.0,"Seattle, WA",0-3
Software Engineer,300000,6.0,"Menlo Park, CA",4-6
Software Engineer,175000,1.0,"New York, NY",0-3
Software Engineer,215000,8.0,"Seattle, WA",7-9
Software Engineer,215000,4.0,"Santa Clara, CA",4-6
Software Engineer,240000,6.0,"Seattle, WA",4-6
Software Engineer,207000,4.0,"Seattle, WA",4-6
Software Engineer,178000,10.0,"San Jose, CA",10-19
Software Engineer,184000,1.0,"Mountain View, CA",0-3
Software Engineer,260000,9.0,"San Francisco, CA",7-9
Software Engineer,92000,0.0,"Dublin, DN, Ireland",0-3
Software Engineer,67000,14.0,"Bengaluru, KA, India",10-19
Software Engineer,135000,10.0,"St. Louis, MO",10-19
Software Engineer,98000,5.0,"Dublin, DN, Ireland",4-6
Software Engineer,60000,4.0,"Hyderabad, TS, India",4-6
Software Engineer,115000,3.0,"Singapore, SG, Singapore",0-3
Software Engineer,520000,15.0,"Sunnyvale, CA",10-19
Software Engineer,110000,2.0,"San Diego, CA",0-3
Software Engineer,330000,3.0,"Menlo Park, CA",0-3
Software Engineer,320000,3.0,"New York, NY",0-3
Software Engineer,110000,2.0,"Columbus, OH",0-3
Software Engineer,115000,1.0,"New York, NY",0-3
Software Engineer,165000,6.0,"Singapore, SG, Singapore",4-6
Software Engineer,140000,8.0,"Burbank, CA",7-9
Software Engineer,137000,11.0,"Burnaby, BC, Canada",10-19
Software Engineer,208000,3.0,"New York, NY",0-3
Software Engineer,158000,1.0,"Palo Alto, CA",0-3
Software Engineer,145000,3.0,"New York, NY",0-3
Software Engineer,208000,3.0,"New York, NY",0-3
Software Engineer,284000,3.0,"Mountain View, CA",0-3
Software Engineer,120000,5.0,"Tel Aviv, TA, Israel",4-6
Software Engineer,105000,25.0,"San Jose, CA",20+
Software Engineer,157000,0.0,"Redmond, WA",0-3
Software Engineer,425000,10.0,"Sunnyvale, CA",10-19
Software Engineer,384000,5.0,"San Francisco, CA",4-6
Software Engineer,189000,1.0,"San Francisco, CA",0-3
Software Engineer,287000,3.0,"Cupertino, CA",0-3
Software Engineer,190000,4.0,"San Jose, CA",4-6
Software Engineer,280000,19.0,"San Francisco, CA",10-19
Software Engineer,200000,1.0,"Mountain View, CA",0-3
Software Engineer,148000,7.0,"New York, NY",7-9
Software Engineer,202000,3.0,"New York, NY",0-3
Software Engineer,257000,13.0,"Portland, OR",10-19
Software Engineer,275000,10.0,"Miami, FL",10-19
Software Engineer,128000,3.0,"Sunnyvale, CA",0-3
Software Engineer,235000,2.0,"Mountain View, CA",0-3
Software Engineer,234000,5.0,"San Francisco, CA",4-6
Software Engineer,206000,4.0,"Seattle, WA",4-6
Software Engineer,254000,11.0,"Palo Alto, CA",10-19
Software Engineer,390000,5.0,"Seattle, WA",4-6
Software Engineer,380000,3.0,"Mountain View, CA",0-3
Software Engineer,640000,23.0,"Milpitas, CA",20+
Software Engineer,118000,2.0,"Palo Alto, CA",0-3
Software Engineer,260000,14.0,"Santa Clara, CA",10-19
Software Engineer,160000,6.0,"Redmond, WA",4-6
Software Engineer,80000,0.0,"Nashville, TN",0-3
Software Engineer,470000,20.0,"Mountain View, CA",20+
Software Engineer,91000,8.0,"Bengaluru, KA, India",7-9
Software Engineer,205000,5.0,"Cupertino, CA",4-6
Software Engineer,75000,8.0,"Bangalore, KA, India",7-9
Software Engineer,293000,5.0,"Singapore, SG, Singapore",4-6
Software Engineer,63000,0.0,"Walldorf, BW, Germany",0-3
Software Engineer,181000,2.0,"Seattle, WA",0-3
Software Engineer,233000,6.0,"London, EN, United Kingdom",4-6
Software Engineer,192000,0.0,"Palo Alto, CA",0-3
Software Engineer,229000,4.0,"New York, NY",4-6
Software Engineer,128000,5.0,"Chicago, IL",4-6
Software Engineer,250000,8.0,"Austin, TX",7-9
Software Engineer,146000,3.0,"Washington, DC",0-3
Software Engineer,219000,1.0,"San Francisco, CA",0-3
Software Engineer,225000,5.0,"San Francisco, CA",4-6
Software Engineer,240000,5.0,"San Francisco, CA",4-6
Software Engineer,210000,5.0,"Sunnyvale, CA",4-6
Software Engineer,245000,8.0,"Cupertino, CA",7-9
Software Engineer,415000,8.0,"Menlo Park, CA",7-9
Software Engineer,275000,2.0,"Seattle, WA",0-3
Software Engineer,455000,3.0,"New York, NY",0-3
Software Engineer,190000,15.0,"Hillsboro, OR",10-19
Software Engineer,160000,20.0,"Vancouver, BC, Canada",20+
Software Engineer,179000,0.0,"New York, NY",0-3
Software Engineer,187000,1.0,"San Jose, CA",0-3
Software Engineer,160000,7.0,"Mountain View, CA",7-9
Software Engineer,171000,6.0,"London, EN, United Kingdom",4-6
Software Engineer,164000,3.0,"Seattle, WA",0-3
Software Engineer,224000,15.0,"San Ramon, CA",10-19
Software Engineer,190000,15.0,"Santa Clara, CA",10-19
Software Engineer,125000,12.0,"Seattle, WA",10-19
Software Engineer,150000,4.0,"San Francisco, CA",4-6
Software Engineer,220000,8.0,"Needham, MA",7-9
Software Engineer,220000,4.0,"San Francisco, CA",4-6
